Tax_ID,VAT_Rate
4104192010,13%
4104192090,13%
4104410010,13%
4104410090,13%
4104491010,13%
4104491090,13%
4104499010,13%
4104499090,13%
4105101000,13%
4105109000,13%
4105300000,13%
4106210001,13%
4106210090,13%
4106220000,13%
4106311010,13%
4106311090,13%
4106319010,13%
4106319090,13%
4106320010,13%
4106320090,13%
4106400010,13%
4106400090,13%
4106910010,13%
4106910090,13%
4106920010,13%
4106920090,13%
4107111010,13%
4107111090,13%
4107112010,13%
4107112090,13%
4107121010,13%
4107121090,13%
4107122010,13%
4107122090,13%
4107191010,13%
4107191090,13%
4107199010,13%
4107199090,13%
4107910010,13%
4107910090,13%
4107920010,13%
4107920090,13%
4107991010,13%
4107991090,13%
4107999010,13%
4107999090,13%
4112000000,13%
4113100000,13%
4113200010,13%
4113200090,13%
4113300010,13%
4113300090,13%
4113900010,13%
4113900090,13%
4114100010,13%
4114100090,13%
4114200000,13%
4115100000,13%
4115200000,13%
4201000010,13%
4201000090,13%
4202111010,13%
4202111090,13%
4202119010,13%
4202119090,13%
4202121000,13%
4202129000,13%
4202190000,13%
4202210010,13%
4202210090,13%
4202220000,13%
4202290000,13%
4202310010,13%
4202310090,13%
4202320000,13%
4202390000,13%
4202910010,13%
4202910090,13%
4202920000,13%
4202990000,13%
4203100010,13%
4203100090,13%
4203210010,13%
4203210090,13%
4203291010,13%
4203291090,13%
4203299010,13%
4203299090,13%
4203301010,13%
4203301090,13%
4203302010,13%
4203302090,13%
4203400010,13%
4203400090,13%
4205001010,13%
4205001090,13%
4205002010,13%
4205002090,13%
4205009010,13%
4205009020,13%
4205009090,13%
4206000000,13%
4301100000,9%
4301300000,9%
4301600010,9%
4301600090,9%
4301801010,9%
4301801090,9%
4301809010,9%
4301809090,9%
4301901000,9%
4301909010,9%
4301909090,9%
4302110000,13%
4302191010,13%
4302191020,13%
4302191090,13%
4302192010,13%
4302192090,13%
4302193000,13%
4302199010,13%
4302199090,13%
4302200010,13%
4302200090,13%
4302301010,13%
4302301090,13%
4302309010,13%
4302309090,13%
4303101010,13%
4303101090,13%
4303102010,13%
4303102090,13%
4303900010,13%
4303900090,13%
4304001000,13%
4304002000,13%
4401110010,13%
4401110090,13%
4401120010,13%
4401120090,13%
4401210010,13%
4401210090,13%
4401220010,13%
4401220090,13%
4401310000,13%
4401320000,13%
4401390000,13%
4401410000,13%
4401490000,13%
4402100000,13%
4402200000,13%
4402900010,13%
4402900090,13%
4403110010,9%
4403110020,9%
4403110090,9%
4403120010,9%
4403120090,9%
4403211010,9%
4403211090,9%
4403212000,9%
4403219010,9%
4403219090,9%
4403221010,9%
4403221090,9%
4403222000,9%
4403229010,9%
4403229090,9%
4403230010,9%
4403230090,9%
4403240010,9%
4403240090,9%
4403251000,9%
4403252000,9%
4403259010,9%
4403259020,9%
4403259090,9%
4403261000,9%
4403262000,9%
4403269010,9%
4403269020,9%
4403269090,9%
4403410000,9%
4403420000,9%
4403492000,9%
4403493000,9%
4403494000,9%
4403495000,9%
4403496000,9%
4403497000,9%
4403498010,9%
4403498090,9%
4403499010,9%
4403499020,9%
4403499090,9%
4403910010,9%
4403910020,9%
4403910090,9%
4403930010,9%
4403930090,9%
00150000,No data found
4403940000,9%
4403950000,9%
4403960000,9%
4403970000,9%
4403980000,9%
4403993010,9%
4403993090,9%
4403994000,9%
4403995000,9%
4403996000,9%
4403998010,9%
4403998090,9%
4403999012,9%
4403999019,9%
4403999090,9%
4404100010,13%
4404100090,13%
4404200010,13%
4404200090,13%
4405000000,13%
4406110000,13%
4406120000,13%
4406910010,13%
4406910090,13%
4406920010,13%
4406920090,13%
4407111011,13%
4407111019,13%
4407111091,13%
4407111099,13%
4407112010,13%
4407112090,13%
4407119011,13%
4407119019,13%
4407119091,13%
4407119099,13%
4407120011,13%
4407120019,13%
4407120091,13%
4407120099,13%
4407130011,13%
4407130019,13%
4407130091,13%
4407130099,13%
4407140011,13%
4407140019,13%
4407140091,13%
4407140099,13%
4407191010,13%
4407191090,13%
4407199011,13%
4407199019,13%
4407199091,13%
4407199099,13%
4407210011,13%
4407210019,13%
4407210091,13%
4407210099,13%
4407220010,13%
4407220090,13%
4407230010,13%
4407230090,13%
4407250010,13%
4407250090,13%
4407260010,13%
4407260090,13%
4407270010,13%
4407270090,13%
4407280010,13%
4407280090,13%
4407292010,13%
4407292090,13%
4407293010,13%
4407293090,13%
4407294011,13%
4407294019,13%
4407294091,13%
4407294099,13%
4407299011,13%
4407299012,13%
4407299013,13%
4407299019,13%
4407299091,13%
4407299092,13%
4407299099,13%
4407910011,13%
4407910012,13%
4407910019,13%
4407910091,13%
4407910092,13%
4407910099,13%
4407920011,13%
4407920019,13%
4407920091,13%
4407920099,13%
4407930011,13%
4407930019,13%
4407930091,13%
4407930099,13%
4407940010,13%
4407940090,13%
4407950011,13%
4407950019,13%
4407950091,13%
4407950099,13%
4407960010,13%
4407960090,13%
4407970010,13%
4407970090,13%
4407991011,13%
4407991019,13%
4407991091,13%
4407991099,13%
4407992010,13%
4407992090,13%
4407993010,13%
4407993090,13%
4407998011,13%
4407998019,13%
4407998091,13%
4407998099,13%
4407999012,13%
4407999015,13%
4407999019,13%
4407999092,13%
4407999095,13%
4407999099,13%
4408101110,13%
4408101190,13%
4408101910,13%
4408101990,13%
4408102010,13%
4408102090,13%
4408109010,13%
4408109090,13%
4408311100,13%
4408311900,13%
4408312000,13%
4408319000,13%
4408391110,13%
4408391120,13%
4408391130,13%
4408391190,13%
4408391910,13%
4408391930,13%
4408391990,13%
4408392010,13%
4408392020,13%
4408392030,13%
4408392090,13%
4408399010,13%
4408399030,13%
4408399090,13%
4408901110,13%
4408901190,13%
4408901210,13%
4408901290,13%
4408901310,13%
4408901390,13%
4408901911,13%
4408901919,13%
4408901991,13%
4408901999,13%
4408902110,13%
4408902190,13%
4408902911,13%
4408902919,13%
4408902991,13%
4408902999,13%
4408909110,13%
4408909190,13%
4408909910,13%
4408909990,13%
4409101010,13%
4409101090,13%
4409109010,13%
4409109090,13%
4409211010,13%
4409211090,13%
4409219010,13%
4409219090,13%
4409221020,13%
4409221030,13%
4409221090,13%
4409229020,13%
4409229030,13%
4409229090,13%
4409291030,13%
4409291090,13%
4409299030,13%
4409299090,13%
4410110000,13%
4410120000,13%
4410190000,13%
4410901100,13%
4410901900,13%
4410909000,13%
4411121100,13%
4411121900,13%
4411122100,13%
4411122900,13%
4411129100,13%
4411129900,13%
4411131100,13%
4411131900,13%
4411132100,13%
4411132900,13%
4411139100,13%
4411139900,13%
4411141100,13%
4411141900,13%
4411142100,13%
4411142900,13%
4411149100,13%
4411149900,13%
4411921000,13%
4411929000,13%
4411931000,13%
4411939000,13%
4411941000,13%
4411942100,13%
4411942900,13%
4412101111,13%
4412101119,13%
4412101191,13%
4412101199,13%
4412101911,13%
4412101919,13%
4412101991,13%
4412101999,13%
4412102011,13%
4412102019,13%
4412102091,13%
4412102099,13%
4412109310,13%
4412109390,13%
4412109410,13%
4412109490,13%
4412109510,13%
4412109590,13%
4412109910,13%
4412109990,13%
4412310010,13%
4412310020,13%
4412310030,13%
4412310090,13%
4412330010,13%
4412330090,13%
4412341010,13%
4412341090,13%
4412349010,13%
4412349090,13%
4412390010,13%
4412390090,13%
4412410010,13%
4412410090,13%
4412420010,13%
4412420090,13%
4412491110,13%
4412491190,13%
4412492010,13%
4412492090,13%
4412499010,13%
4412499090,13%
4412510010,13%
4412510090,13%
4412520010,13%
4412520090,13%
4412591110,13%
4412591190,13%
4412591910,13%
4412591990,13%
4412592010,13%
4412592090,13%
4412599010,13%
4412599090,13%
4412910010,13%
4412910090,13%
4412920010,13%
4412920090,13%
4412992010,13%
4412992090,13%
4412994010,13%
4412994090,13%
4412999010,13%
4412999090,13%
4413000000,13%
4414100010,13%
4414100090,13%
4414901000,13%
4414909010,13%
4414909090,13%
4415100010,13%
4415100020,13%
4415100090,13%
4415201000,13%
4415209010,13%
4415209020,13%
4415209090,13%
4416001000,13%
4416009010,13%
4416009020,13%
4416009030,13%
4416009090,13%
4417001000,13%
4417009010,13%
4417009020,13%
4417009090,13%
4418110010,13%
4418110090,13%
4418191000,13%
4418199010,13%
4418199090,13%
4418210010,13%
4418210090,13%
4418290010,13%
4418290090,13%
4418300010,13%
4418300090,13%
4418400000,13%
4418500000,13%
4418731000,13%
4418732000,13%
4418739000,13%
4418740010,13%
4418740020,13%
4418740090,13%
4418750010,13%
4418750020,13%
4418750090,13%
4418790010,13%
4418790020,13%
4418790090,13%
4418810010,13%
4418810020,13%
4418810090,13%
4418820010,13%
4418820020,13%
4418820090,13%
4418830010,13%
4418830020,13%
4418830090,13%
4418890010,13%
4418890020,13%
4418890090,13%
4418910010,13%
4418910090,13%
4418920010,13%
4418920090,13%
4418990010,13%
4418990090,13%
4419110010,13%
4419110090,13%
4419121020,13%
4419121090,13%
4419129010,13%
4419129090,13%
4419190010,13%
4419190090,13%
4419200010,13%
4419200090,13%
4419901000,13%
4419909030,13%
4419909090,13%
4420111010,13%
4420111090,13%
4420112010,13%
4420112090,13%
4420119010,13%
4420119090,13%
4420191110,13%
4420191190,13%
4420191210,13%
4420191290,13%
4420192010,13%
4420192090,13%
4420199010,13%
4420199090,13%
4420901010,13%
4420901020,13%
4420901090,13%
4420909010,13%
4420909020,13%
4420909090,13%
4421100010,13%
4421100020,13%
4421100090,13%
4421200010,13%
4421200090,13%
4421911020,13%
4421911090,13%
4421919010,13%
4421919090,13%
4421991010,13%
4421991020,13%
4421991090,13%
4421999030,13%
4421999090,13%
4501100000,13%
4501901000,13%
4501902000,13%
4502000000,13%
4503100000,13%
4503900000,13%
4504100010,13%
4504100090,13%
4504900000,13%
4601210000,13%
4601220000,13%
4601291111,13%
4601291112,13%
4601291119,13%
4601291190,13%
4601291900,13%
4601292100,13%
4601292900,13%
4601299000,13%
4601921000,13%
4601929000,13%
4601931000,13%
4601939000,13%
4601941100,13%
4601941900,13%
4601949100,13%
4601949900,13%
4601991000,13%
4601999000,13%
4602110000,13%
4602120000,13%
4602191000,13%
4602192000,13%
4602193000,13%
4602199000,13%
4602900000,13%
4701000000,13%
4702000001,13%
4702000090,13%
4703110000,13%
4703190000,13%
4703210001,13%
4703210090,13%
4703290000,13%
4704110000,13%
4704190000,13%
4704210000,13%
4704290000,13%
4705000000,13%
4706100001,13%
4706100090,13%
4706200000,13%
4706300001,13%
4706300090,13%
4706910000,13%
4706920000,13%
4706930000,13%
4707100000,13%
4707200000,13%
4707300000,13%
4707900010,13%
4707900090,13%
4801001000,13%
4801009000,13%
4802101000,13%
4802109000,13%
4802201000,13%
4802209000,13%
4802400000,13%
4802540000,13%
4802550010,13%
4802550090,13%
4802560010,13%
4802560090,13%
4802570010,13%
4802570090,13%
4802580000,13%
4802610000,13%
4802620000,13%
4802690000,13%
4803000000,13%
4804110000,13%
4804190000,13%
4804210000,13%
4804290000,13%
4804310020,13%
4804310090,13%
4804390000,13%
4804410000,13%
4804420000,13%
4804490000,13%
9375,No data found
4804510000,13%
4804520000,13%
4804590000,13%
4805110000,13%
4805120000,13%
4805190000,13%
4805240000,13%
4805250000,13%
4805300000,13%
4805400000,13%
4805500000,13%
4805911000,13%
4805912000,13%
4805919000,13%
4805920000,13%
4805930000,13%
4806100000,13%
4806200000,13%
4806300000,13%
4806400000,13%
4807000000,13%
4808100000,13%
4808400000,13%
4808900000,13%
4809200000,13%
4809900000,13%
4810130001,13%
4810130090,13%
4810140000,13%
4810190000,13%
4810220000,13%
4810290000,13%
4810310010,13%
4810310090,13%
4810320010,13%
4810320090,13%
4810390000,13%
4810920000,13%
4810990000,13%
4811100000,13%
4811410000,13%
4811490000,13%
4811511000,13%
4811519100,13%
4811519900,13%
4811591000,13%
4811599100,13%
4811599900,13%
4811601000,13%
4811609000,13%
4811900000,13%
4812000000,13%
4813100000,13%
4813200000,13%
4813900000,13%
4814200000,13%
4814900010,13%
4814900090,13%
4816200000,13%
4816901000,13%
4816909000,13%
4817100000,13%
4817200000,13%
4817300000,13%
4818100000,13%
4818200000,13%
4818300000,13%
4818500000,13%
4818900000,13%
4819100000,13%
4819200000,13%
4819300000,13%
4819400000,13%
4819500000,13%
4819600000,13%
4820100000,13%
4820200000,13%
4820300000,13%
4820400000,13%
4820500000,13%
4820900000,13%
4821100000,13%
4821900000,13%
4822100000,13%
4822900000,13%
4823200000,13%
4823400000,13%
4823610000,13%
4823691000,13%
4823699000,13%
4823700000,13%
4823901000,13%
4823902000,13%
4823903000,13%
4823909000,13%
4901100000,9%
4901910000,9%
4901990000,9%
4902100000,9%
4902900000,9%
4903000000,9%
4904000000,9%
4905200000,13%
4905900000,13%
4906000010,13%
4906000090,13%
4907001000,13%
4907002000,13%
4907003000,13%
4907009010,13%
4907009090,13%
4908100000,13%
4908900000,13%
4909001000,13%
4909009000,13%
4910000000,13%
4911101000,13%
4911109000,13%
4911910010,13%
4911910090,13%
4911991010,13%
4911991020,13%
4911991090,13%
4911999010,13%
4911999020,13%
4911999090,13%
5001001000,13%
5001009000,13%
5002001100,13%
5002001200,13%
5002001300,13%
5002001900,13%
5002002000,13%
5002009000,13%
5003001100,13%
5003001200,13%
5003001900,13%
5003009100,13%
5003009900,13%
5004000000,13%
5005001000,13%
5005009000,13%
5006000000,13%
5007101000,13%
5007109000,13%
5007201100,13%
5007201900,13%
5007202100,13%
5007202900,13%
5007203100,13%
5007203900,13%
5007209000,13%
5007901000,13%
5007909000,13%
5101110001,9%
5101110090,9%
5101190001,9%
5101190090,9%
5101210001,13%
5101210090,13%
5101290001,13%
5101290090,13%
5101300001,13%
5101300090,13%
5102110000,13%
5102191010,13%
5102191090,13%
5102192000,13%
5102193010,13%
5102193090,13%
5102199010,13%
5102199090,13%
5102200010,13%
5102200090,13%
5103101001,13%
5103101090,13%
5103109010,13%
5103109090,13%
5103201000,13%
5103209010,13%
5103209090,13%
5103300010,13%
5103300090,13%
5104001000,13%
5104009010,13%
5104009090,13%
5105100001,13%
5105100090,13%
5105210001,13%
5105210090,13%
5105290001,13%
5105290090,13%
5105310000,13%
5105391010,13%
5105391090,13%
5105392100,13%
5105392900,13%
5105399010,13%
5105399090,13%
5105400010,13%
5105400090,13%
5106100000,13%
5106200000,13%
5107100000,13%
5107200000,13%
5108101100,13%
5108101910,13%
5108101990,13%
5108109010,13%
5108109090,13%
5108201100,13%
5108201910,13%
5108201990,13%
5108209010,13%
5108209090,13%
5109101100,13%
5109101900,13%
5109109000,13%
5109901100,13%
5109901900,13%
5109909000,13%
5110000010,13%
5110000090,13%
5111111100,13%
5111111900,13%
5111119000,13%
5111191100,13%
5111191900,13%
5111199000,13%
5111200000,13%
5111300000,13%
5111900000,13%
5112110000,13%
5112190000,13%
5112200000,13%
5112300000,13%
5112900000,13%
5113000000,13%
5201000001,9%
5201000090,9%
5202100000,13%
5202910000,13%
5202990000,13%
5203000001,13%
5203000090,13%
5204110000,13%
5204190000,13%
5204200000,13%
5205110000,13%
5205120000,13%
5205130000,13%
5205140000,13%
5205150000,13%
5205210000,13%
5205220000,13%
5205230000,13%
5205240000,13%
5205260000,13%
5205270000,13%
5205280000,13%
5205310000,13%
5205320000,13%
5205330000,13%
5205340000,13%
5205350000,13%
5205410000,13%
5205420000,13%
5205430000,13%
5205440000,13%
5205460000,13%
5205470000,13%
94120000,No data found
5205480000,13%
5206110000,13%
5206120000,13%
5206130000,13%
5206140000,13%
5206150000,13%
5206210000,13%
5206220000,13%
5206230000,13%
5206240000,13%
5206250000,13%
5206310000,13%
5206320000,13%
5206330000,13%
5206340000,13%
5206350000,13%
5206410000,13%
5206420000,13%
5206430000,13%
5206440000,13%
5206450000,13%
5207100000,13%
5207900000,13%
5208110000,13%
5208120000,13%
5208130000,13%
5208190000,13%
5208210000,13%
5208220000,13%
5208230000,13%
5208290000,13%
5208310000,13%
5208320000,13%
01000000,No data found
5208330000,13%
5208390000,13%
5208410000,13%
5208420000,13%
5208430000,13%
5208490000,13%
5208510000,13%
5208520000,13%
5208591000,13%
5208599000,13%
5209110000,13%
5209120000,13%
5209190000,13%
5209210000,13%
5209220000,13%
5209290000,13%
5209310000,13%
5209320000,13%
5209390000,13%
5209410000,13%
5209420000,13%
5209430000,13%
5209490000,13%
5209510000,13%
5209520000,13%
5209590000,13%
5210110011,13%
5210110012,13%
5210110013,13%
5210110014,13%
5210110015,13%
5210110091,13%
5210110092,13%
5210110093,13%
5210110094,13%
5210110095,13%
5210191000,13%
5210199000,13%
5210210000,13%
5210291000,13%
5210299000,13%
5210310000,13%
5210320000,13%
5210390000,13%
5210410000,13%
5210491000,13%
5210499000,13%
5210510000,13%
5210591000,13%
5210599000,13%
5211110011,13%
5211110012,13%
5211110019,13%
5211110091,13%
5211110092,13%
5211110099,13%
5211120000,13%
5211190000,13%
5211200000,13%
5211310000,13%
5211320000,13%
5211390000,13%
5211410000,13%
5211420010,13%
5211420090,13%
5211430000,13%
5211490000,13%
5211510000,13%
5211520000,13%
5211590000,13%
5212110000,13%
5212120000,13%
5212130000,13%
5212140000,13%
5212150000,13%
5212210011,13%
5212210019,13%
5212210021,13%
5212210029,13%
5212210090,13%
5212220000,13%
5212230000,13%
5212240000,13%
5212250000,13%
5301100000,13%
5301210000,13%
5301290000,13%
5301300000,13%
5302100000,13%
5302900000,13%
5303100000,9%
5303900000,13%
5305001100,13%
5305001200,13%
5305001300,13%
5305001900,13%
5305002000,13%
5305009100,13%
5305009200,13%
5305009900,13%
5306100000,13%
5306200000,13%
5307100000,13%
5307200000,13%
5308100000,13%
5308200000,13%
5308901100,13%
5308901200,13%
5308901300,13%
5308901400,13%
5308909100,13%
5308909900,13%
5309111000,13%
5309112000,13%
5309190000,13%
5309211000,13%
5309212000,13%
5309290000,13%
5310100000,13%
5310900000,13%
5311001200,13%
5311001300,13%
5311001400,13%
5311001500,13%
5311002000,13%
5311003000,13%
5311009000,13%
5401101000,13%
5401102000,13%
5401201000,13%
5401202000,13%
5402111000,13%
5402112000,13%
5402119000,13%
5402191000,13%
5402192000,13%
5402199000,13%
5402200000,13%
5402311100,13%
5402311200,13%
5402311300,13%
2083333333,No data found
5402311900,13%
5402319000,13%
5402321100,13%
5402321200,13%
5402321300,13%
5402321900,13%
5402329000,13%
5402331000,13%
5402339000,13%
5402340000,13%
5402390000,13%
5402441000,13%
5402449000,13%
5402451000,13%
5402452000,13%
5402453000,13%
5402459000,13%
5402460000,13%
5402470000,13%
5402480000,13%
5402491010,13%
5402491090,13%
5402499000,13%
5402511000,13%
5402512000,13%
5402513000,13%
5402519000,13%
5402520000,13%
5402530000,13%
5402592000,13%
5402599000,13%
5402611000,13%
5402612000,13%
5402613000,13%
5402619000,13%
5402620000,13%
5402630000,13%
5402692000,13%
5402699000,13%
5403100000,13%
5403311000,13%
5403319000,13%
5403321000,13%
5403329000,13%
5403331000,13%
5403339000,13%
5403390000,13%
5403410000,13%
5403420000,13%
5403490000,13%
5404110000,13%
5404120000,13%
5404190000,13%
5404900000,13%
5405000000,13%
5406001000,13%
5406002000,13%
5407101000,13%
5407102000,13%
5407200000,13%
5407300000,13%
5407410000,13%
5407420000,13%
5407430000,13%
5407440000,13%
5407510000,13%
5407520000,13%
5407530000,13%
5407540000,13%
5407610000,13%
00008500,No data found
5407690000,13%
5407710000,13%
5407720000,13%
5407730000,13%
5407740000,13%
5407810000,13%
5407820000,13%
5407830000,13%
5407840000,13%
5407910000,13%
5407920000,13%
5407930000,13%
5407940000,13%
5408100000,13%
5408211000,13%
5408212000,13%
5408219000,13%
5408221000,13%
5408222000,13%
5408229000,13%
5408231000,13%
5408232000,13%
5408239000,13%
5408241000,13%
5408242000,13%
5408249000,13%
5408310000,13%
5408320000,13%
5408330000,13%
