Number,Code,Unit,Goods,Normal Tariff,Preferential Tarrif
61.07,,,"Men‚Äôs or boys‚Äô underpants, briefs, nightshirts, pyjamas, bathrobes,",,
,,,"dressing gowns and similar articles, knitted or crocheted:",,
,,,Underpants and briefs:,,
6107.11.02,00J,No.,Of cotton,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
6107.12.02,00C,No.,Of man-made fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
,,,"Men‚Äôs or boys‚Äô underpants, briefs, nightshirts, etc‚continued",,
,,,Underpants and briefs‚continued,,
6107.19.00,00B,No.,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,Nightshirts and pyjamas:,,
6107.21.02,00B,No.,Of cotton,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
6107.22.00,00D,No.,Of man-made fibres,10,Free
,,,,,*See Below
,,,,,CA Free
6107.29.00,00F,No.,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
,,,Other:,,
6107.91.02,00H,No.,Of cotton,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
6107.99.02,,,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,10A,No.,Of man-made fibres,,
,19E,No., Other,,
61.08,,,"Women‚Äôs or girls‚Äô slips, petticoats, briefs, panties, nightdresses,",,
,,,"pyjamas, negligees, bathrobes,  dressing gowns and similar articles,",,
,,,knitted or crocheted:,,
,,,Slips and petticoats:,,
6108.11.02,00G,No.,Of man-made fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6108.19.00,00L,No.,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
,,,Briefs and panties:,,
6108.21.02,10H,No., Of cotton,10,Free
,,,,,*CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
6108.22.02,10B,No.,Of man-made fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
6108.29.02,10D,No.,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
,,,Nightdresses and pyjamas:,,
6108.31.02,00D,No.,Of cotton,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
,,,"Women‚Äôs or girls‚Äô slips, petticoats, briefs, panties, etc.‚continued",,
,,,Nightdresses and pyjamas‚continued,,
6108.32.02,00J,No.,Of man-made fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
6108.39.00,00H,No.,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
,,,Other:,,
6108.91.02,00F,No.,Of cotton,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
6108.92.02,00L,No.,Of man-made fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
6108.99.02,00B,No.,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
61.09,,,"T-shirts, singlets and other vests, knitted or crocheted:",,
6109.1,,,Of cotton:,,
,,,T-shirts:,,
6109.10.02,00L,No.,Of sizes not exceeding 81 cm chest measurement,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6109.10.12,00F,No.,Other sizes,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6109.10.22,00A,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
6109.9,,,Of other textile materials:,,
,,,T-shirts:,,
6109.90.02,00K,No.,Of sizes not exceeding 81 cm chest measurement,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
6109.90.12,00E,No.,Other sizes,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
6109.90.22,00L,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
61.1,,,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted",,
,,,or crocheted:,,
,,,Of wool or fine animal hair:,,
6110.11.02,,,Of wool,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
,11D,No., Sweatshirts,,
,19K,No., Other,,
6110.12.02,,,Of Kashmir (cashmere) goats,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 8
,,,,,1/2025 7.3
,11J,No., Sweatshirts,,
,19D,No., Other,,
6110.19.02,,,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
,11L,No., Sweatshirts,,
,19F,No., Other,,
6110.20.02,,,Of cotton,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
,01F,No.,Sweatshirts,,
,09A,No.,Other,,
6110.30.02,,,Of man-made fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,01K,No.,Sweatshirts,,
,09E,No.,Other,,
6110.90.02,,,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
,01A,No.,Sweatshirts,,
,09G,No.,Other,,
61.11,,,"Babies‚Äô garments and clothing accessories, knitted or crocheted:",,
6111.2,,,Of cotton:,,
6111.20.01,00K,pr,"Socks, ankle-socks and the like",10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
6111.20.22,,,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,01E,No., Cardigans,,
,05H,No., Dresses or gowns,,
,11B,No., Nightgowns or pyjamas,,
,15E,No., Overalls,,
,21K,No., Shawls,,
,25B,No., Shirts,,
,31G,No., Swimwear,,
,35K,No., Trousers or shorts,,
,41D,No., Bibs and feeders,,
,51A,No., Pilches,,
,69D,No., Other,,
,,,"Babies‚Äô garments and clothing accessories, knitted, etc.‚continued",,
6111.3,,,Of synthetic fibres:,,
6111.30.01,00C,pr,"Socks, ankle-socks and the like",10,Free
,,,,,*See Below
,,,,,CA Free
6111.30.22,,,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 7
,,,,,1/2025 6
,01J,No., Cardigans,,
,05A,No., Dresses or gowns,,
,11F,No., Nightgowns or pyjamas,,
,15J,No., Overalls,,
,21C,No., Shawls,,
,25F,No., Shirts,,
,31L,No., Swimwear,,
,35C,No., Trousers or shorts,,
,41H,No., Bibs and feeders,,
,51E,No., Pilches,,
,69H,No., Other,,
6111.9,,,Of other textile materials:,,
6111.90.01,,,"Socks, ankle-socks and the like",10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
,10B,pr,Of wool or fine animal hair,,
,19F,pr, Other,,
6111.90.22,,,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
,,,Of wool or fine animal hair:,,
,10K,No.,Cardigans,,
,13D,No.,Dresses or gowns,,
,17G,No.,Nightgowns or pyjamas,,
,19C,No.,Overalls,,
,23A,No.,Shawls,,
,27D,No.,Shirts,,
,29L,No.,Swimwear,,
,33J,No.,Trousers or shorts,,
,37A,No.,Bibs and feeders,,
,39H,No.,Pilches,,
,44D,No.,Other,,
,,, Other:,,
,45B,No.,Cardigans,,
,47J,No.,Dresses or gowns,,
,53C,No.,Nightgowns or pyjamas,,
,55K,No.,Overalls,,
,57F,No.,Shawls,,
,61D,No.,Shirts,,
,63L,No.,Swimwear,,
,65G,No.,Trousers or shorts,,
,67C,No.,Bibs and feeders,,
,69K,No.,Pilches,,
,89D,No.,Other,,
61.12,,,"Track suits, ski suits and swimwear, knitted or crocheted:",,
,,,Track suits:,,
6112.11.02,,,Of cotton,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
,01C,No., Men‚Äôs and boys‚Äô,,
,09J,No., Women‚Äôs and girls‚Äô,,
6112.12.02,,,Of synthetic fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
,01H,No., Men‚Äôs and boys‚Äô,,
,09C,No., Women‚Äôs and girls‚Äô,,
,,,"Track suits, ski suits and swimwear, knitted, etc.‚continued",,
,,,Track suits‚continued,,
6112.19.02,,,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 7
,,,,,1/2025 6
,01K,No., Men‚Äôs and boys‚Äô,,
,09E,No., Women‚Äôs and girls‚Äô,,
6112.20.00,00A,No.,Ski suits,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
,,,Men‚Äôs or boys‚Äô swimwear:,,
6112.31.02,00B,No.,Of synthetic fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6112.39.02,00J,No.,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,Women‚Äôs or girls‚Äô swimwear:,,
6112.41.02,00F,No.,Of synthetic fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
6112.49.02,00B,No.,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
61.13,,,,,
6113.00.00,,,"Garments, made up of knitted or crocheted fabrics of heading 59.03,",,
,,,59.06 or 59.07,10,Free
,,,,,*See Below
,,,,,CA Free
,,," Garments, made up of knitted or crocheted rubberised fabric:",,
,01L,No.,Pilches,,
,10K,.,Other,,
,29L,No., Other,,
61.14,,,"Other garments, knitted or crocheted:",,
6114.20.02,00L,No.,Of cotton,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
6114.30.02,00D,No.,Of man-made fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6114.90.02,,,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,10C,No.,Of wool or fine animal hair,,
,19G,No.,Other,,
61.15,,,"Panty hose, tights, stockings, socks and other hosiery, including",,
,,,"graduated compression hosiery (for example, stockings for varicose",,
,,,"veins) and footwear without applied soles, knitted or crocheted:",,
6115.1,,,"Graduated compression hosiery (for example, stockings for varicose",,
,,,veins):,,
6115.10.01,00J,No.,Panty hose and tights:,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
,,,"Women‚Äôs full-length or knee-length hosiery, measuring per single yarn",,
,,,less than 67 decitex:,,
6115.10.05,00D,.,Elastic stockings,Free,Free
,,,Other:,,
,,,Full-length stockings:,,
6115.10.09,00K,pr,‚ÄìWholly or principally of man-made fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 7
,,,,,1/2025 6
6115.10.15,00K,pr,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6115.10.19,00E,pr,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
,,,Other:,,
6115.10.59,,,Women‚Äôs and girls‚Äô,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 7
,,,,,1/2025 6
,10D,pr,Of wool or fine animal hair,,
,15E,pr,Of cotton,,
,19H,pr,Of synthetic fibres,,
,29E,pr,Of other textile materials,,
,,,Men‚Äôs and boys‚Äô:,,
6115.10.69,,,Half and three-quarter socks,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
,10K,pr,Of wool or fine animal hair,,
,15L,pr, Of cotton,,
,19C,pr,Of synthetic fibres,,
,29L,pr, Of other textile materials,,
6115.10.79,,,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
,10E,pr,Of wool or fine animal hair,,
,15F,pr, Of cotton,,
,19J,pr,Of synthetic fibres,,
,29F,pr, Of other textile materials,,
,,,Other panty hose and tights:,,
6115.21.00,00L,No.,"Of synthetic fibres, measuring per single yarn less than 67 decitex",10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6115.22.00,00E,No.,"Of synthetic fibres, measuring per single yarn 67 decitex or more",10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 7
,,,,,1/2025 6
,,,"Panty hose, tights, stockings, socks and other, etc.‚continued",,
,,,Other panty hose and tights‚continued,,
6115.29.00,00G,No.,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6115.3,,,"Other women‚Äôs full-length or knee-length hosiery, measuring per single",,
,,,yarn less than 67 decitex:,,
6115.30.01,00F,.,Elastic stockings,Free,Free
,,,Other:,,
,,,Full-length stockings:,,
6115.30.09,00G,pr,Wholly or principally of man-made fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
6115.30.19,00B,pr,Other,10,Free
,,,,,*See Below
,,,,,CA Free
6115.30.29,00H,pr,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
,,,Other:,,
6115.94,,,Of wool or fine animal hair:,,
6115.94.01,00F,pr,Footwear without applied soles,10,Free
,,,,,*See Below
,,,,,CA 2.5
,,,,,RCEP 8
,,,,,1/2025 7.3
,,,Other:,,
6115.94.09,00G,pr,Women‚Äôs and girls‚Äô,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
,,,Men‚Äôs and boys‚Äô:,,
6115.94.19,00B,pr,Half and three-quarter socks,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6115.94.29,00H,pr,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6115.95,,,Of cotton:,,
6115.95.01,00L,pr,Footwear without applied soles,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
,,,Other:,,
6115.95.09,00A,pr,Women‚Äôs and girls‚Äô,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 7
,,,,,1/2025 6
,,,Men‚Äôs and boys‚Äô:,,
6115.95.19,00G,pr,Half and three-quarter socks,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 7
,,,,,1/2025 6
,,,"Panty hose, tights, stockings, socks and other, etc.‚continued",,
,,,Other‚continued,,
,,,Of cotton‚continued,,
,,,Other‚continued,,
,,,Men‚Äôs and boys‚Äô‚continued,,
6115.95.29,00B,pr,Other,10,Free
,,,,,*See Below
,,,,,CA Free
6115.96,,,Of synthetic fibres:,,
6115.96.01,00E,pr,Footwear without applied soles,10,Free
,,,,,*See Below
,,,,,CA 2.5
,,,Other:,,
6115.96.09,00F,pr,Women‚Äôs and girls‚Äô,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
,,,Men‚Äôs and boys‚Äô:,,
6115.96.19,00A,pr,Half and three-quarter socks,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
6115.96.29,00G,pr,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
6115.99,,,Of other textile materials:,,
6115.99.02,10B,pr,Footwear without applied soles,10,Free
,,,,,*See Below
,,,,,CA 2.5
,,,,,RCEP 8
,,,,,1/2025 7.3
,,,Other:,,
6115.99.12,10H,pr,Women‚Äôs and girls‚Äô,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
,,,Men‚Äôs and boys‚Äô:,,
6115.99.21,10G,pr,Half and three-quarter socks,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6115.99.29,10H,pr,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
61.16,,,"Gloves, mittens and mitts, knitted or crocheted:",,
6116.1,,,"Impregnated, coated, covered or laminated with plastics or rubber:",,
6116.10.05,,,Laminated with plastic or rubber,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Of wool or fine animal hair:,,
,10K,pr,Work gloves,,
,12F,pr,Other,,
,,, Of cotton:,,
,20G,pr,Work gloves,,
,22C,pr,Other,,
,,,Of synthetic fibres:,,
,30D,pr,Work gloves,,
,32L,pr,Other,,
,,, Of other textile materials:,,
,40A,pr,Work gloves,,
,42H,pr,Other,,
,,,Other:,,
6116.10.10,,,Gloves,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,10C,pr,Work gloves,,
,12K,pr,Other,,
,,,Other:,,
6116.10.20,,,Of wool or fine animal hair,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,10J,pr, Work mitts and mittens,,
,12E,pr, Other,,
6116.10.90,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Of cotton:,,
,10G,pr, Work mitts and mittens,,
,12C,pr, Other,,
,,,Of synthetic fibres:,,
,20D,pr, Work mitts and mittens,,
,22L,pr, Other,,
,,,Of other textile materials:,,
,30A,pr, Work mitts and mittens,,
,32H,pr, Other,,
,,,Other,,
6116.91.00,,,Of wool or fine animal hair,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 5
,,,,,1/2025 5
,10A,pr, Work gloves,,
,12H,pr, Other,,
,,,"Gloves, mittens and mitts, knitted or crocheted‚continued",,
,,,Other‚continued,,
6116.92.00,,,Of cotton,5 Free,
,,,,*See Below,
,,,,CA Free,
,,,,CPT Free,
,,,,RCEP 4,
,,,,1/2025 3.7,
,10F,pr, Work gloves,,
,12B,pr, Other,,
6116.93.00,,,Of synthetic fibres,5 Free,
,,,,*See Below,
,,,,CA Free,
,,,,CPT Free,
,,,,RCEP 3.5,
,,,,1/2025 3,
,10L,pr, Work gloves,,
,12G,pr, Other,,
6116.99.00,,,Of other textile materials,5 Free,
,,,,*See Below,
,,,,CA Free,
,,,,CPT Free,
,,,,RCEP 4,
,,,,1/2025 3.7,
,10H,pr, Work gloves,,
,12D,pr, Other,,
61.17,,,"Other made up clothing accessories, knitted or crocheted; knitted or",,
,,,crocheted parts of garments or of clothing accessories:,,
6117.10.00,00J,.,"Shawls, scarves, mufflers, mantillas, veils and the like",10 Free,
,,,,*See Below,
,,,,CA Free,
,,,,CPT Free,
,,,,RCEP 7,
,,,,1/2025 6,
6117.8,,,Other accessories:,,
6117.80.02,00G,.,"Ties, bow ties and cravats",10 Free,
,,,,*See Below,
,,,,CA Free,
,,,,RCEP 7,
,,,,1/2025 6,
,,,Other:,,
6117.80.05,00F,.,Rubberised,5 Free,
,,,,*See Below,
,,,,CA Free,
,,,,RCEP 3.5,
,,,,1/2025 3,
6117.80.15,00A,.,Elastic,5 Free,
,,,,*See Below,
,,,,CA Free,
,,,,RCEP 4,
,,,,1/2025 3.7,
6117.80.19,,,Other,5 Free,
,,,,*See Below,
,,,,CA Free,
,,,,RCEP 5,
,,,,1/2025 5,
,10D,pr,Shoulder pads,,
,19H,.,Other,,
6117.90.00,00H,.,Parts,The rate applicable,
,,,,to the finished article,
,,,,for which the part has,
,,,,been designed,
,,,,AAN Free,
,,,,TW Free,
62.01,,,"Men‚Äôs or boys‚Äô overcoats, car-coats, capes, cloaks, anoraks (including",,
,,,"ski-jackets), wind-cheaters, wind-jackets and similar articles, other",,
,,,than those of heading 62.03:,,
6201.2,,,Of wool or fine animal hair:,,
6201.20.10,00H,No.,"Overcoats, rain-coats, car-coats, capes, cloaks and similar articles:",10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
6201.20.20,00C,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6201.3,,,Of cotton:,,
6201.30.10,00A,No.,"Overcoats, rain-coats, car-coats, capes, cloaks and similar articles:",10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
6201.30.20,00G,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
6201.4,,,Of man-made fibres:,,
6201.40.10,00E,No.,"Overcoats, rain-coats, car-coats, capes, cloaks and similar articles:",10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
6201.40.20,00L,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
6201.9,,No.,Of other textile materials:,,
6201.90.10,00C,No.,"Overcoats, rain-coats, car-coats, capes, cloaks and similar articles:",10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6201.90.20,00J,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
62.02,,,"Women‚Äôs or girls‚Äô overcoats, car-coats, capes, cloaks, anoraks",,
,,,"(including ski-jackets), wind-cheaters, wind-jackets and similar",,
,,,"articles, other than those of heading 62.04:",,
6202.2,,,Of wool or fine animal hair:,,
6202.20.10,00F,No.,"Overcoats, rain-coats, car-coats, capes, cloaks and similar articles:",10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6202.20.20,00A,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 8
,,,,,1/2025 7.3
,,,"Women‚Äôs or girls‚Äô overcoats, car-coats, capes, etc.‚continued",,
6202.3,,,Of cotton:,,
6202.30.10,00K,No.,"Overcoats, rain-coats, car-coats, capes, cloaks and similar articles:",10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
6202.30.20,00E,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
6202.4,,No.,Of man-made fibres:,,
6202.40.10,00C,No.,"Overcoats, rain-coats, car-coats, capes, cloaks and similar articles:",10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
6202.40.20,00J,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
6202.9,,No.,Of other textile materials:,,
6202.90.10,00A,No.,"Overcoats, rain-coats, car-coats, capes, cloaks and similar articles:",10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6202.90.20,00G,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
62.03,,,"Men‚Äôs or boys‚Äô suits, ensembles, jackets, blazers, trousers, bib and",,
,,,"brace overalls, breeches and shorts (other than swimwear):",,
,,,Suits:,,
6203.11.02,00B,No.,Of wool or fine animal hair,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
6203.12.02,00G,No.,Of synthetic fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
6203.19.02,00J,No.,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
,,,Ensembles:,,
6203.22.02,00L,No.,Of cotton,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
6203.23.02,00E,No.,Of synthetic fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
,,,"Men‚Äôs or boys‚Äô suits, ensembles, jackets, blazers, etc.‚continued",,
,,,Ensembles‚continued,,
6203.29.02,,,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
,10K,No.,Of wool or fine animal hair,,
,19C,No., Other,,
,,,Jackets and blazers:,,
6203.31.02,00K,No.,Of wool or fine animal hair,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
6203.32.02,00D,No.,Of cotton,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
6203.33.02,00J,No.,Of synthetic fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
6203.39.02,00F,No.,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
,,,"Trousers, bib and brace overalls, breeches and shorts:",,
6203.41.02,,,Of wool or fine animal hair,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
,01A,No., Trousers and breeches,,
,07L,No., Shorts,,
,09G,No., Other,,
6203.42.02,,,Of cotton,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 8
,,,,,1/2025 7.3
,01F,No., Jeans,,
,03B,No., Trousers and breeches,,
,06G,No., Shorts,,
,09A,No., Other,,
6203.43.02,,,Of synthetic fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,01L,No., Trousers and breeches,,
,05C,No., Shorts,,
,09F,No., Other,,
6203.49.02,,,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,01H,No., Trousers and breeches,,
,05L,No., Shorts,,
,09C,No., Other,,
62.04,,,"Women‚Äôs or girls‚Äô suits, ensembles, jackets, blazers, dresses, skirts,",,
,,,"divided skirts, trousers, bib and brace overalls, breeches and shorts",,
,,,(other than swimwear):,,
,,,Suits:,,
6204.11.00,00H,No.,Of wool or fine animal hair,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
6204.12.00,00B,No.,Of cotton,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
6204.13.00,00G,No.,Of synthetic fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
6204.19.00,00D,No.,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
