Number,Code,Unit,Goods,Normal Tariff,Preferential Tarrif
,,,,,plus 30.2¢1
,,,,,CA Free
,,,,,plus 30.2¢1
,,,,,RCEP 3.5
,,,,,plus 30.2¢1
,,,,,1/2025 3
,,,,,plus 30.2¢1
3606.10.29,00G,l,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,,,RCEP 4
,,,,,1/2025 3.7
3606.9,,,Other:,,
3606.90.01,00D,.,"Ferro-cerium and other pyrophoric alloys in all forms, prepared for use",Free,Free
3606.90.09,00E,.,Other,5,Free
,,,,,*See Below
,,,,,LDC Free
37.01,,,"Photographic plates and film in the flat, sensitised, unexposed, of",,
,,,"any material other than paper, paperboard or textiles; instant print",,
,,,"film in the flat, sensitised, unexposed, whether or not in packs:",,
3701.10.00,00D,.,For X-ray,Free,Free
3701.20.00,00H,.,Instant print film,Free,Free
3701.3,,,"Other plates and film, with any side exceeding 255 mm:",,
3701.30.05,00C,.,Polyester film sensitised for development by the diazo process,Free,Free
3701.30.09,00J,.,Other,Free,Free
,,,Other:,,
3701.91.00,00H,.,For colour photography (polychrome),Free,Free
3701.99,,,Other:,,
3701.99.05,00F,.,Polyester film sensitised for the development by the diazo process,Free,Free
3701.99.09,00A,.,Other,Free,Free
37.02,,,"Photographic film in rolls, sensitised, unexposed, of any material",,
,,,"other than paper, paperboard or textiles; instant print film in rolls,",,
,,,"sensitised, unexposed:",,
3702.10.00,00B,.,For X-ray,Free,Free
,,,"Other film, without perforations, of a width not exceeding 105 mm:",,
3702.31.00,,,For colour photography (polychrome),Free,Free
,10A,.,Instant print film,,
,19E,.,   Other,,
3702.32.00,,,"Other, with silver halide emulsion",Free,Free
,10F,.,Instant print film,,
,19K,.,   Other,,
3702.39.00,,,Other,Free,Free
,10H,.,Polyester film sensitised for development by a diazo process,,
,15J,.,Instant print film,,
,19A,.,   Other,,
,,,"Other film, without perforations, of a width exceeding 105 mm:",,
3702.41.00,,,"Of a width exceeding 610 mm and of a length exceeding 200 m, for",,
,,,colour photography (polychrome),Free,Free
,10E,.,Instant print film,,
,19J,.,   Other,,
3702.42.00,,,"Of a width exceeding 610 mm and of a length exceeding 200 m, other",,
,,,than for colour photography,Free,Free
,01L,.,Polyester film sensitised for development by a diazo process,,
,10K,.,Instant print film,,
,19C,.,   Other,,
3702.43.00,,,Of a width exceeding 610 mm and of a length not exceeding 200 m,Free,Free
,01E,.,Polyester film sensitised for development by a diazo process,,
,10D,.,Instant print film,,
,19H,.,   Other,,
3702.44.00,,,Of a width exceeding 105 mm but not exceeding 610 mm,Free,Free
,01K,.,Polyester film sensitised for development by a diazo process,,
,10J,.,Instant print film,,
,19B,.,   Other,,
,,,"Other film, for colour photography (polychrome):",,
3702.52.00,,,Of a width not exceeding 16 mm,Free,Free
,,,Of a width not exceeding 16 mm and of a length not exceeding 14 m:,,
,10C,.,Cinematograph,,
,15D,.,Other,,
,,,Of a width not exceeding 16 mm and of a length exceeding 14 m:,,
,19G,.,Cinematograph,,
,29D,.,Other,,
3702.53.00,,,Of a width exceeding 16 mm but not exceeding 35 mm and of a length,,
,,,"not exceeding 30 m, for slides",Free,Free
,12D,rls,"35 mm colour slide film, 24 and 36 exposure",,
,16G,rls,120 colour slide film,,
,29J,rls,   Other,,
3702.54.00,,,Of a width exceeding 16 mm but not exceeding 35 mm and of a length,,
,,,"not exceeding 30 m, other than for slides",Free,Free
,02A,rls,   Cinematograph,,
,12J,rls,"35 mmAPS colour film, 25 and 40 exposure",,
,14E,rls,"Other 35 mm colour film, 24 and 36 exposure",,
,16A,rls,120 colour film,,
,29C,rls,   Other,,
,,,"Photographic film in rolls, sensitised, unexposed, etc.continued",,
,,,"Other film, for colour photography (polychrome)continued",,
3702.55.00,,,Of a width exceeding 16 mm but not exceeding 35 mm and of a length,,
,,,exceeding 30 m,Free,Free
,01H,.,   Cinematograph,,
,09C,.,   Other,,
3702.56.00,00D,.,Of a width exceeding 35 mm,Free,Free
,,,Other:,,
3702.96.00,,,Of a width not exceeding 35 mm and of a length not exceeding 30 m,Free,Free
,,,Of a width not exceeding 16 mm:,,
,,,Of a length not exceeding 14 m:,,
,10F,., Cinematograph,,
,15G,.,Other,,
,,,Other:,,
,19K,., Cinematograph,,
,25D,.,Other,,
,,,Of a width exceeding 16 mm:,,
,29G,.,Polyester film sensitised for development by a diazo process,,
,,,Other:,,
,35A,.,Cinematograph,,
,39D,., Other,,
3702.97.00,,,Of a width not exceeding 35 mm and of a length exceeding 30 m,Free,Free
,,,Of a width not exceeding 16 mm:,,
,10L,.,Cinematograph,,
,19D,.,Other,,
,,,Of a width exceeding 16 mm:,,
,29A,.,Polyester film sensitised for development by a diazo process,,
,,,Other:,,
,35F,.,Cinematograph,,
,39J,., Other,,
3702.98.00,,,Of a width exceeding 35 mm,Free,Free
,10E,.,Polyester film sensitised for development by a diazo process,,
,19J,.,   Other,,
37.03,,,"Photographic paper, paperboard and textiles, sensitised, unexposed:",,
3703.10.00,,,In rolls of a width exceeding 610 mm,Free,Free
,01J,.,"Dyeline, diazo and blueprint papers",,
,09D,.,  Other,,
3703.20.00,,," Other, for colour photography (polychrome)",Free,Free
,01B,..,"Dyeline, diazo and blueprint papers",,
,,,  Other,,
,02L,..,In rolls of a width not exceeding 305 mm,,
,03J,..,In rolls of a width exceeding 305 mm but not exceeding 610 mm,,
,04G,..,   In sheets,,
3703.90.00,,,Other,Free,Free
,01H,..,"Dyeline, diazo and blueprint papers",,
,,,  Other,,
,02F,..,In rolls of a width not exceeding 305 mm,,
,03D,..,In rolls of a width exceeding 305 mm but not exceeding 610 mm,,
,04B,..,   In sheets,,
37.04,,,,,
3704.00.00,,,"Photographic plates, film, paper, paperboard and textiles, exposed but",,
,,,not developed,Free,Free
,,,"Paper, paperboard and textile, exposed but not developed:",,
,01C,.,"Dyeline, diazo and blueprint papers",,
,09J,.,  Other,,
,19F,., Other,,
37.05,,,,,
3705.00.90,,,"Photographic plates and film, exposed and developed, other than",,
,,,cinematographic film,Free,Free
,10K,.,  For offset reproduction,,
,,,Other:,,
,13D,.,"   Sheets, printed (contact screens), for photo-process engraving",,
,,,cameras,,
,,,Microfilms:,,
,15L,.,Microfiche,,
,17G,.,Other,,
,19C,.,   Other,,
37.06,,,"Cinematographic film, exposed and developed, whether or not",,
,,,incorporating sound track or consisting only of sound track:,,
3706.10.00,,,Of a width of 35 mm or more,Free,Free
,01C,m,"  Consisting only of sound track, negative or positive",,
,,,Other:,,
,11L,m,For public exhibition,,
,19F,m,   Other,,
3706.90.00,,,Other,Free,Free
,01B,m,"  Consisting only of sound track, negative or positive",,
,,,Other:,,
,11K,m,For public exhibition,,
,19E,m,   Other,,
37.07,,,"Chemical preparations for photographic uses (other than varnishes,",,
,,,"glues, adhesives and similar preparations); unmixed products for",,
,,,"photographic uses, put up in measured portions or put up for retail",,
,,,sale in a form ready for use:,,
3707.10.00,00C,.,Sensitising emulsions,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
3707.9,,,Other:,,
3707.90.01,10F,.,Flash light materials,Free,Free
3707.90.90,00A,.,Other,Free,Free
38.01,,,Artificial graphite; colloidal or semi-colloidal graphite; preparations,,
,,,"based on graphite or other carbon in the form of pastes, blocks, plates",,
,,,or other semi-manufactures:,,
3801.10.00,00L,kg,Artificial graphite,Free,Free
3801.2,,,Colloidal or semi-colloidal graphite:,,
3801.20.01,00L,.,Suspensions in oil,Free,Free
3801.20.09,00A,.,Other,Free,Free
3801.30.00,00H,.,Carbonaceous pastes for electrodes and similar pastes for furnace linings,Free,Free
3801.9,,,Other:,,
3801.90.01,00F,.,Metal-workers’ surface-hardening and case-hardening preparations;,,
,,,"carbon blocks, plates, bars and similar semi-manufactures of",,
,,,metallo-graphite or other grades,Free,Free
3801.90.09,,,Graphite in paste form,5,Free
,,,,,*See Below
,,,,,CA Free
,01E,kg,Suited only for aviation use,,
,09L,kg,Other,,
38.02,,,"Activated carbon; activated natural mineral products; animal black,",,
,,,including spent animal black:,,
3802.10.00,00J,kg,Activated carbon,Free,Free
3802.90.00,,,Other,Free,Free
,01F,kg,Animal black,,
,09A,kg,Other,,
38.03,,,,,
3803.00.00,00C,l,"Tall oil, whether or not refined",Free,Free
38.04,,,,,
3804,,,"Residual lyes from the manufacture of wood pulp, whether or not",,
,,,"concentrated, desugared or chemically treated, including lignin",,
,,,"sulphonates, but excluding tall oil of heading 38.03:",,
3804.00.01,00H,kg,Concentrated sulphite lye,Free,Free
3804.00.09,00J,kg,Other,Free,Free
38.05,,,"Gum, wood or sulphate turpentine and other terpenic oils produced",,
,,,by the distillation or other treatment of coniferous woods; crude,,
,,,dipentene; sulphite turpentine and other crude para-cymene; pine,,
,,,oil containing alpha-terpineol as the main constituent:,,
3805.10.00,00C,l,"Gum, wood or sulphate turpentine oils",Free,Free
3805.90.00,,,Other,Free,Free
,10K,l,Pine oil,,
,19C,l,Other,,
38.06,,,"Rosin and resin acids, and derivatives thereof; rosin spirit and rosin",,
,,,oils; run gums:,,
3806.10.00,00A,kg,Rosin and resin acids,Free,Free
3806.20.00,,,"Salts of rosin, of resin acids or of derivatives of rosin or resin acids,",,
,,,other than salts of rosin adducts,Free,Free
,01C,kg,Salts of rosin or of resin acids,,
,09J,kg,Other,,
3806.3,,,Ester gums:,,
3806.30.01,,,"Blocks of irregular shape, lumps, powders, (including moulding",,
,,,"powders), granules, flakes, and similar bulk forms",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
,01C,kg,Phenolic modified,,
,09J,kg,Maleic modified,,
,19F,kg,Other,,
,,,"Rosin and resin acids, and derivatives, etc.continued",,
,,,Ester gumscontinued,,
3806.30.09,,,"Liquids and pastes, including dispersions (emulsions and suspensions)",,
,,,and solutions,Free,Free
,01D,kg,Phenolic modified,,
,09K,kg,Maleic modified,,
,19G,kg,Other,,
3806.30.19,00A,kg,Waste and scrap,Free,Free
3806.90.00,,,Other,Free,Free
,01J,kg,Run gums,,
,,,  Other:,,
,11F,kg,Waste and scrap,,
,19A,kg,Other,,
38.07,,,,,
3807.00.00,00F,l,Wood tar; wood tar oils; wood creosote; wood naphtha; vegetable,,
,,,"pitch; brewers’ pitch and similar preparations based on rosin, resin",,
,,,acids or on vegetable pitch,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
38.08,,,"Insecticides, rodenticides, fungicides, herbicides, anti-sprouting",,
,,,"products and plant-growth regulators, disinfectants and similar",,
,,,"products, put up in forms or packings for retail sale or as preparations",,
,,,"or articles (for example, sulphur-treated bands, wicks and candles,",,
,,,and fly-papers):,,
,,,Goods specified in Subheading Note 1 to this Chapter:,,
3808.52.10,,,"DDT (ISO) (clofenotane (INN)), in packings of a net weight content",,
,,,not exceeding 300g:,Free,Free
,,,   In aerosol containers:,,
,10D,No.,Containing chlorofluorocarbons,,
,15E,No.,Other,,
,19H,.,Other,,
3808.59,,,Other:,,
3808.59.10,,,Insecticides,Free,Free
,,,In aerosol containers:,,
,12B,No.,Containing chlorofluorocarbons,,
,16E,No.,Other,,
,20C,.,Other,,
3808.59.20,,,Fungicides,Free,Free
,,,Tributyltin compounds:,,
,,, In aerosol containers:,,
,12H,No.,Containing chlorofluorocarbons,,
,16L,No.,Other,,
,20J,.,Other,,
,,,Other:,,
,,, In aerosol containers:,,
,32B,No.,Containing chlorofluorocarbons,,
,36E,No.,Other,,
,40C,.,Other,,
3808.59.30,,,"Herbicides, anti-sprouting products and plant-growth regulators",Free,Free
,,,Herbicides:,,
,12C,.,"2,4,5-trichlorophenoxyacetic acid, its salts or its esters thereof",,
,,, Other:,,
,,,In aerosol containers:,,
,16F,No.,Containing chlorofluorocarbons,,
,20D,No.,Other,,
,30A,.,Other,,
,,,Other:,,
,,, In aerosol containers:,,
,32H,No.,Containing chlorofluorocarbons,,
,36L,No.,Other,,
,40J,.,Other,,
3808.59.40,,,Disinfectants,Free,Free
,,,In aerosol containers:,,
,12J,No.,Containing chlorofluorocarbons,,
,16A,No.,Other,,
,20K,.,Other,,
,,,"Insecticides, rodenticides, fungicides, herbicides, etc.continued",,
,,,Goods specified in Subheading Note 1 to this Chaptercontinued,,
,,,Othercontinued,,
3808.59.90,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,In aerosol containers:,,
,12F,No.,Containing chlorofluorocarbons,,
,16J,No.,Other,,
,20G,.,Other,,
,,,Goods specified in Subheading Note 2 to this Chapter:,,
3808.61.00,,,In packings of a net weight content not exceeding 300g,Free,Free
,,,   Insecticides:,,
,,,Containing organo-phosphorous compounds:,,
,,, In aerosol containers:,,
,10H,No.,Containing chlorofluorocarbons,,
,15J,No.,Other,,
,19A,.,Other,,
,,,Other:,,
,,,In pressure (aerosol) containers:,,
,21C,l,Containing chlorofluorocarbons,,
,29J,l,Other,,
,,, Other:,,
,31L,.,Articles impregnated with insecticide,,
,,,Containing methyl bromide or bromochloromethane:,,
,35C,kg,In measured-dose containers containing methyl bromide or,,
,,,bromochloromethane as the active ingredient (may also contain,,
,,,a small amount (approximately 2 %) of chloropicrin as a,,
,,,warning agent),,
,37K,kg,In measured-dose containers containing methyl bromide or,,
,,,bromochloromethane and a large proportion (approximately,,
,,,33 %) of chloropicrin as the active ingredients,,
,39F,kg,Other,,
,49C,kg,Other,,
3808.62.00,,,In packings of a net weight content exceeding 300g but not,,
,,,exceeding 7.5kg,Free,Free
,,,   Insecticides:,,
,,,Containing organo-phosphorous compounds:,,
,,, In aerosol containers:,,
,10B,No.,Containing chlorofluorocarbons,,
,15C,No., Other,,
,19F,.,Other,,
,,,Other:,,
,,,In pressure (aerosol) containers:,,
,21H,l,Containing chlorofluorocarbons,,
,29C,l,Other,,
,,, Other:,,
,31E,.,Articles impregnated with insecticide,,
,,,Containing methyl bromide or bromochloromethane:,,
,35H,kg,In measured-dose containers containing methyl bromide or,,
,,,bromochloromethane as the active ingredient (may also contain,,
,,,a small amount (approximately 2 %) of chloropicrin as,,
,,,a warning agent),,
,37D,kg,In measured-dose containers containing methyl bromide or,,
,,,bromochloromethane and a large proportion (approximately,,
,,,33 %) of chloropicrin as the active ingredients,,
,39L,kg,In bulk forms containing methyl bromide or bromochloromethane,,
,,,and a large proportion (approximately 33 %) of chloropicrin,,
,,,as the active ingredients,,
,41B,kg,Other,,
,45E,kg,Other,,
,,,"Insecticides, rodenticides, fungicides, herbicides, etc.continued",,
,,,Goods specified in Subheading Note 2 to this Chaptercontinued,,
3808.69.00,,,Other,Free,Free
,,,   Insecticides:,,
,,,Containing organo-phosphorous compounds:,,
,,, In aerosol containers:,,
,10D,No.,Containing chlorofluorocarbons,,
,15E,No., Other,,
,19H,.,Other,,
,,,Other:,,
,,,In pressure (aerosol) containers:,,
,21K,l,Containing chlorofluorocarbons,,
,29E,l,Other,,
,,, Other:,,
,31G,.,Articles impregnated with insecticide,,
,,,Containing methyl bromide or bromochloromethane:,,
,35K,kg,In measured-dose containers containing methyl bromide or,,
,,,bromochloromethane as the active ingredient (may also contain,,
,,,a small amount (approximately 2 %) of chloropicrin as,,
,,,a warning agent),,
,37F,kg,In measured-dose containers containing methyl bromide or,,
,,,bromochloromethane and a large proportion (approximately,,
,,,33 %) of chloropicrin as the active ingredients,,
,39B,kg,In bulk forms containing methyl bromide or bromochloromethane,,
,,,and a large proportion (approximately 33 %) of chloropicrin,,
,,,as the active ingredients,,
,41D,kg,Other,,
,49K,kg,Other,,
,,,Other:,,
3808.91.00,,,Insecticides,Free,Free
,,,Containing organo-phosphorous compounds:,,
,,,In aerosol containers:,,
,12E,No.,Containing chlorofluorocarbons,,
,16H,No.,Other,,
,20F,.,Other,,
,,,   Other:,,
,,,In pressure (aerosol containers):,,
,22B,l,Containing chlorofluorocarbons,,
,30C,l,Other,,
,,,Other:,,
,32K,.,Articles impregnated with insecticide,,
,,,Containing methyl bromide or bromochloromethane:,,
,33H,kg,In measured-dose containers containing methyl bromide,,
,,,or bromochloromethane as the active ingredient (may also,,
,,,contain a small amount (approximately 2 %) of chloropicrin,,
,,,as a warning agent),,
,35D,kg,In measured-dose containers containing methyl bromide,,
,,,or bromochloromethane and a large proportion (approximately,,
,,,33 %) of chloropicrin as the active ingredients,,
,37L,kg,In bulk forms containing methyl bromide or bromochloromethane,,
,,,and a large proportion (approximately 33 %) of chloropicrin as,,
,,,the active ingredients,,
,39G,kg,Other,,
,50H,kg,Other,,
,,,"Insecticides, rodenticides, fungicides, herbicides, etc.continued",,
,,,Othercontinued,,
3808.92.00,,,Fungicides Free,,Free
,,,"Organotin compounds, other than tributyltin compounds:",,
,,,In aerosol containers:,,
,22G,No.,Containing chlororfluorocarbons,,
,26K,No.,Other,,
,28F,.,Other,,
,,,   Other:,,
,,,In aerosol containers:,,
,36G,No.,Containing chlororfluorocarbons,,
,38C,No.,Other,,
,,,Containing methyl bromide or bromochloromethane:,,
,44H,kg,In measured-dose containers containing methyl bromide,,
,,,or bromochloromethane as the active ingredient (may also,,
,,,contain a small amount (approximetly 2 %) of chloropicrin,,
,,,as a warning agent),,
,48L,kg,In measured-dose containers containing methyl bromide,,
,,,or bromochloromethane and a large proportion (approximately,,
,,,33 %) of chloropicrin as the active ingredients,,
,52J,kg,In bulk forms containing methyl bromide or bromochloromethane,,
,,,and a large proportion (approximately 33 %) of chloropicrin,,
,,,as the active ingredients,,
,54E,kg,Other,,
,80D,.,Other,,
3808.93.00,,,"Herbicides, anti-sprouting products and plant-growth regulators Free",,Free
,,,Herbicides:,,
,,,Containing triazine compounds; carboxylic acids with phenol,,
,,,"function, salts, esters and salts of esters thereof; containing",,
,,,"2-methyl-4-chlorophenoxyacetic acid, 2,4-dichlorophenoxyacetic",,
,,,"acid, 2-methyl-4-chlorophenoxybutyric acid, 2,4-dichlorophenoxybutyric",,
,,,"acid and the like, salts and esters thereof:",,
,,,Containing triazine compounds:,,
,10H,l,Atrazine and simazine,,
,15J,.,Other,,
,19A,.,"Containing carboxylic acids with phenol functions, salts, esters",,
,,,and salts thereof,,
,,, Other:,,
,23K,.,2-methyl-4-chlorophenoxyacetic acid and salts and esters thereof,,
,25F,.,"2,4-dichlorophenoxyacetic acid and salts and esters thereof",,
,29J,.,2-methyl-4-chlorophenoxybutric acids and salts and esters thereof,,
,31L,.,"2,4-dichlorophenoxybutyric acid and salts and esters thereof",,
,33G,.,Other,,
,,,Other:,,
,,, In aerosol containers:,,
,36A,No.,Containing chlorofluorocarbons,,
,38H,No.,Other,,
,,,Containing methyl bromide:,,
,39F,kg,In measured-dose containers containing methyl bromide as the,,
,,,active ingredient (may also contain a small amount (approximately,,
,,,2%) of chloropicrin as a warning agent),,
,41H,kg,In measured-dose containers containing methyl bromide and,,
,,,a large proportion (approximately 33%) of chloropicrin as the,,
,,,active ingredients,,
,43D,kg,In bulk forms containing methyl bromide and a large proportion,,
,,,(approximately 33%) of chloropicrin as the active ingredients,,
,45L,kg,Other,,
,48E,.,Other,,
,,,   Other:,,
,,,In aerosol containers:,,
,52C,.,Containing chlorofluorocarbons,,
,56F,.,Other,,
,60D,.,Other,,
3808.94.00,,,Disinfectants Free,,Free
,,,   In aerosol containers:,,
,12J,No.,Containing chlorofluorocarbons,,
,18H,No.,Other,,
,40D,.,Other,,
,,,"Insecticides, rodenticides, fungicides, herbicides, etc.continued",,
,,,Othercontinued,,
3808.99.00,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,   In aerosol containers:,,
,22J,No.,Containing chlororfluorocarbons,,
,30K,No.,Other,,
,,,Containing methyl bromide or bromochloromethane:,,
,44K,kg,In measured-dose containers containing methyl bromide or,,
,,,bromochloromethane as the active ingredient (may also contain,,
,,,a small amount (approximetly 2 %) of chloropicrin as a warning agent),,
,48B,kg,In measured-dose containers containing methyl bromide or,,
,,,bromochloromethane and a large proportion (approximately 33 %),,
,,,of chloropicrin as the active ingredients,,
,54G,kg,In bulk forms containing methyl bromide or bromochloromethane,,
,,,and a large proportion (approximately 33 %) of chloropicrin as,,
,,,the active ingredients,,
,56C,kg,Other,,
,80F,.,Other,,
38.09,,,"Finishing agents, dye carriers to accelerate the dyeing or fixing of",,
,,,"dyestuffs and other products and preparations (for example,",,
,,,"dressings and mordants), of a kind used in the textile, paper, leather",,
,,,"or like industries, not elsewhere specified or included:",,
3809.10.00,,,With a basis of amylaceous substances,Free,Free
,,,  In aerosol containers:,,
,02B,No.,Containing chlorofluorocarbons,,
,08A,No.,Other,,
,19G,kg,Other,,
,,,Other:,,
3809.91,,,Of a kind used in the textile or like industries:,,
3809.91.01,00F,.,Dye carriers,Free,Free
3809.91.09,,,Other,Free,Free
,,,In aerosol containers:,,
,02C,No.,Containing chlorofluorocarbons,,
,08B,No.,Other,,
,19H,kg,Other,,
3809.92,,,Of a kind used in the paper or like industries:,,
3809.92.01,00L,.,Dye carriers,Free,Free
3809.92.09,00A,kg,Other,Free,Free
3809.93,,,Of a kind used in the leather or like industries:,,
3809.93.01,00E,.,Dye carriers,Free,Free
3809.93.09,,,Other,Free,Free
,,,In aerosol containers:,,
,01D,No.,Containing chlorofluorocarbons,,
,09K,No.,Other,,
,19G,kg,Other,,
38.1,,,Pickling preparations for metal surfaces; fluxes and other auxiliary,,
,,,"preparations for soldering, brazing or welding; soldering, brazing",,
,,,or welding powders and pastes consisting of metal and other,,
,,,materials; preparations of a kind used as cores or coatings for,,
,,,welding electrodes or rods:,,
3810.10.00,00K,.,"Pickling preparations for metal surfaces; soldering, brazing or welding",,
,,,powders and pastes consisting of metal and other materials,Free,Free
3810.90.00,,,Other,Free,Free
,01G,.,"Fluxes and other auxiliary preparations for soldering,",,
,,,brazing or welding,,
,09B,.,Other,,
38.11,,,"Anti-knock preparations, oxidation inhibitors, gum inhibitors,",,
,,,"viscosity improvers, anti-corrosive preparations and other prepared",,
,,,"additives, for mineral oils (including gasoline) or for other liquids",,
,,,used for the same purposes as mineral oils:,,
,,,Anti-knock preparations:,,
3811.11.00,00B,l,Based on lead compounds,Free,Free
3811.19.00,00J,l,Other,Free,Free
,,,"Anti-knock preparations, oxidation inhibitors, etc.continued",,
,,,Additives for lubricating oils:,,
3811.21.00,00F,.,Containing petroleum oils or oils obtained from bituminous minerals,Free,Free
3811.29.00,00B,.,Other,Free,Free
3811.90.00,00G,.,Other,Free,Free
38.12,,,Prepared rubber accelerators; compound plasticisers for rubber or,,
,,,"plastics, not elsewhere specified or included; anti-oxidising",,
,,,preparations and other compound stabilisers for rubber or plastics:,,
3812.10.00,00F,.,Prepared rubber accelerators,Free,Free
3812.20.00,00K,.,Compound plasticisers for rubber or plastics,Free,Free
,,,Anti-oxidising preparations and other compound stabilizers for,,
,,,rubber or plastics :,,
3812.31.00,00H,.,"Mixtures of oligomers of 2,2,4-trimethyl-1,2-dihydroquinoline (TMQ)",Free,Free
3812.39.00,00D,.,Other,Free,Free
38.13,,,,,
3813.00.00,,,Preparations and charges for fire-extinguishers; charged,,
,,,fire-extinguishing grenades,Free,Free
,,,Preparations and charges for fire extinguishers:,,
,,,Containing bromofluorocarbons:,,
,01J,.,Bromotrifluoromethane,,
,11F,.,Dibromotetrafluoroethane,,
,,,   Other:,,
,23K,.,"Containing methane, ethane or propane hydrobromofluorocarbons",,
,,,(HBFCs),,
,25F,.,Other,,
,,,  Other:,,
,27B,.,Bromochlorodifluoromethane,,
,33G,.,"Containing methane, ethane or propane hydrochlorofluorocarbons",,
,,,(HCFCs),,
,37K,.,Other,,
,,, Other:,,
,43D,.,"Containing bromochlorodifluoromethane, bromotrifluoromethane or",,
,,,dibromotetrafluoroethanes,,
,45L,.,"Containing methane, ethane or propane hydrobromofluorocarbons",,
,,,(HBFCs),,
,47G,.,"Containing methane, ethane or propane hydrochlorofluorocarbons",,
,,,(HCFCs),,
,49C,.,Containing bromochloromethane,,
,59L,.,Other,,
38.14,,,,,
3814.00.00,,,"Organic composite solvents and thinners, not elsewhere specified or",,
,,,included; prepared paint or varnish removers,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
,,, In aerosol containers:,,
,10F,No.,"Containing methane, ethane or propane chlorofluorocarbons (CFCs),",,
,,,whether or not containing hydrochlorofluorocarbons (HCFCs),,
,15G,No.,"Containing methane, ethane or propane hydrochlorofluorocarbons",,
,,,"(HCFCs), but not containing chlorofluorocarbons (CFCs)",,
,21A,No.,"Containing carbon tetrachloride, bromochloromethane or",,
,,,"1,1,1-trichloroethane (methyl chloroform)",,
,25D,No.,Other,,
,,, Other:,,
,27L,l,"Containing methane, ethane or propane chlorofluorocarbons (CFCs),",,
,,,whether or not containing hydrochlorofluorocarbons (HCFCs),,
,29G,l,"Containing methane, ethane or propane hydrochlorofluorocarbons",,
,,,"(HCFCs), but not containing chlorofluorocarbons (CFCs)",,
,31J,l,"Containing carbon tetrachloride, bromochloromethane or",,
,,,"1,1,1-trichloroethane (methyl chloroform)",,
,39D,l,Other,,
38.15,,,"Reaction initiators, reaction accelerators and catalytic preparations,",,
,,,not elsewhere specified or included:,,
,,,Supported catalysts:,,
3815.11.00,00E,.,With nickel or nickel compounds as the active substance,Free,Free
3815.12.00,00K,.,With precious metal or precious metal compounds as the active,,
,,,substance,Free,Free
3815.19.00,00A,.,Other,Free,Free
,,,"Reaction initiators, reaction accelerators and, etc.continued",,
3815.9,,,Other:,,
3815.90.01,00F,.,Compound catalysts,Free,Free
3815.90.09,00G,.,Other,Free,Free
38.16,,,"Refractory cements, mortars, concretes and similar compositions,",,
,,,"including dolomite ramming mix, other than products of heading 38.01",,
3816.00.10,00L,kg,Dolomite ramming mix,Free,Free
3816.00.20,,,Other,5,Free
,,,,,*See Below
,,,,,RCEP 3.5
,,,,,1/2025 3
,10C,kg,Dolomite,,
,20L,kg,Magnesite,,
,,,  Other,,
,,,"Containing, by weight of alumina:",,
,30H,kg,Not more than 40%,,
,32D,kg,More than 40% but not more than 60%,,
,34L,kg,More than 60% but not more than 80%,,
,36G,kg,More than 80%,,
,40E,kg,Other,,
38.17,,,,,
3817.00.00,,,"Mixed alkylbenzenes and mixed alkylnaphthalenes, other than those of",,
,,,heading 27.07 or 29.02,Free,Free
,11J,.,Mixed alkylbenzenes,,
,19D,.,Mixed alkylnapthalenes,,
38.18,,,,,
3818.00.00,00A,.,"Chemical elements doped for use in electronics, in the form of discs,",,
,,,wafers or similar forms; chemical compounds doped for use in,,
,,,electronics,Free,Free
38.19,,,,,
3819.00.00,00K,.,Hydraulic brake fluids and other prepared liquids for hydraulic,,
,,,"transmission, not containing or containing less than 70% by weight",,
,,,of petroleum oils or oils obtained from bituminous minerals,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
38.2,,,,,
3820.00.00,00C,.,Anti-freezing preparations and prepared de-icing fluids,Free,Free
38.21,,,,,
3821.00.00,10J,.,Prepared culture media for the development or maintenance of,,
,,,"micro-organisms (including viruses and the like) or of plant, human",,
,,,or animal cells,Free,Free
38.22,,,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or",,
,,,"laboratory reagents whether or not on a backing, whether or not put",,
,,,"up in the form of kits, other than those of heading 30.06; certified",,
,,,reference materials:,,
,,,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or",,
,,,"laboratory reagents whether or not on a backing, whether or not put up in",,
,,,the form of kits:,,
3822.11.00,00H,.,For malaria,Free,Free
3822.12.00,00B,.,For Zika and other diseases transmitted by mosquitoes of the genus,,
,,,Aedes,Free,Free
3822.13.00,00G,.,For blood-grouping,Free,Free
3822.19.00,00D,.,Other,Free,Free
3822.90.00,00B,.,Other,Free,Free
38.23,,,Industrial monocarboxylic fatty acids; acid oils from refining;,,
