Number,Code,Unit,Goods,Normal Tariff,Preferential Tarrif
,01A,kg,Machines for preparing textile yarns for use on the machines of,,
,,,heading 84.46 or 84.47,,
,09G,kg,Other,,
84.46,,,Weaving machines (looms):,,
8446.10.00,00B,No.,For weaving fabrics of a width not exceeding 30 cm,Free,Free
,,,"For weaving fabrics of a width exceeding 30 cm, shuttle type:",,
8446.21.00,00L,No.,Power looms,Free,Free
8446.29.00,00G,No.,Other,Free,Free
8446.30.00,00K,No.,"For weaving fabrics of a width exceeding 30 cm, shuttleless type",Free,Free
84.47,,,"Knitting machines, stitch-bonding machines and machines for",,
,,,"making gimped yarn, tulle, lace, embroidery, trimmings, braid or",,
,,,net and machines for tufting:,,
,,,Circular knitting machines:,,
8447.11.00,00E,No.,With cylinder diameter not exceeding 165 mm,Free Free,
8447.12.00,00K,No.,With cylinder diameter exceeding 165 mm,Free Free,
8447.20.00,,,Flat knitting machines; stitch-bonding machines,Free Free,
,,,Flat knitting machines:,,
,01B,No.,Domestic,,
,09H,No.,Other,,
,19E,kg,Stitch-bonding machines,,
8447.90.00,,,Other,Free Free,
,01H,No.,Embroidery machines,,
,09C,kg,Other,,
84.48,,,"Auxiliary machinery for use with machines of heading 84.44,",,
,,,"84.45, 84.46 or 84.47 (for example, dobbies, Jacquards, automatic",,
,,,"stop motions, shuttle changing mechanisms); parts and accessories",,
,,,suitable for use solely or principally with the machines of this,,
,,,"heading or of heading 84.44, 84.45, 84.46 or 84.47 (for example,",,
,,,"spindles and spindle flyers, card clothing, combs, extruding nipples,",,
,,,"shuttles, healds and heald-frames, hosiery needles):",,
,,,"Auxiliary machinery for machines of heading 84.44, 84.45, 84.46 or",,
,,,84.47:,,
8448.11.00,00C,.,"Dobbies and Jacquards; card reducing, copying, punching or",,
,,,assembling machines for use therewith,Free Free,
8448.19.00,00K,.,Other,Free Free,
8448.20.00,,,Parts and accessories of machines of heading 84.44 or of their,,
,,,auxiliary machinery,Free Free,
,01L,.,"Extruding nipples, spinnerets and the like for extruding man-made",,
,,,fibres,,
,09F,.,Other,,
,,,Parts and accessories of machines of heading 84.45 or of their,,
,,,auxiliary machinery:,,
8448.31.00,00L,.,Card clothing,Free Free,
8448.32.00,00E,.,"Of machines for preparing textile fibres, other than card clothing",The rates applicable,
,,,,to the machines for,
,,,,which the parts and,
,,,,accessories have,
,,,,been designed,
8448.33.00,00K,.,"Spindles, spindle flyers, spinning rings and ring travellers",Free Free,
8448.39.00,00G,.,Other,Free Free,
,,,Parts and accessories of weaving machines (looms) or of their auxiliary,,
,,,machinery:,,
8448.42.00,00J,.,"Reeds for looms, healds and heald-frames",Free Free,
8448.49.00,,,Other,Free Free,
,10H,.,Shuttles,,
,19A,.,Other,,
,,,Parts and accessories of machines of heading 84.47 or of their,,
,,,auxiliary machinery:,,
8448.51.00,,,"Sinkers, needles and other articles used in forming stitches",Free Free,
,01F,kg,"Needles for knitting, netting, embroidery, tulle or lace making",,
,,,machines,,
,09A,.,Other,,
8448.59.00,00D,.,Other,Free Free,
84.49,,,,,
8449.00.00,00C,.,Machinery for the manufacture or finishing of felt or nonwovens in,,
,,,"the piece or in shapes, including machinery for making felt hats;",,
,,,blocks for making hats,Free Free,
84.5,,,"Household or laundry-type washing machines, including machines",,
,,,which both wash and dry:,,
,,,"Machines, each of a dry linen capacity not exceeding 10 kg:",,
8450.11,,,Fully-automatic machines:,,
,,,"Household or laundry-type washing machines, etc.continued",,
,,,"Machines, each of a dry linen capacity not exceeding 10 kgcontinued",,
,,,Fully-automatic machinescontinued,,
8450.11.01,,,Household,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Of a dry linen capacity not exceeding 6 kg:,,
,02H,No.,Top loading machines,,
,05B,No.,Front loading machines,,
,,,Other:,,
,07J,No.,Top loading machines,,
,11G,No.,Front loading machines,,
8450.11.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,01L,No.,Top loading machines,,
,05C,No.,Front loading machines,,
8450.12,,,"Other machines, with built-in centrifugal drier:",,
8450.12.01,,,Household,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
,01D,No.,Of a dry linen capacity not exceeding 6 kg,,
,09K,No.,Other,,
8450.12.09,00G,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,,,RCEP 4
,,,,,1/2025 3.7
8450.19,,,Other:,,
8450.19.01,,,Household,5,Free
,,,,,*See Below
,,,,,CA 1
,01F,No.,Of a dry linen capacity not exceeding 6 kg,,
,09A,No.,Other,,
8450.19.09,00J,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
8450.20.00,00D,No.,"Machines, each of a dry linen capacity exceeding 10 kg",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,,,RCEP 4
,,,,,1/2025 3.7
8450.9,,,Parts:,,
8450.90.01,00F,.,Of household machines,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
8450.90.09,00G,.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
84.51,,,"Machinery (other than machines of heading 84.50) for washing,",,
,,,"cleaning, wringing, drying, ironing, pressing (including fusing",,
,,,"presses), bleaching, dyeing, dressing, finishing, coating or",,
,,,"impregnating textile yarns, fabrics or made up textile articles and",,
,,,machines for applying the paste to the base fabric or other support,,
,,,used in the manufacture of floor coverings such as linoleum; machines,,
,,,"for reeling, unreeling, folding, cutting or pinking textile fabrics:",,
8451.10.00,00J,No.,Dry-cleaning machines,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,"Machinery (other than machines of heading 84.50) for, etc.continued",,
,,,Drying machines:,,
8451.21,,,Each of a dry linen capacity not exceeding 10 kg:,,
8451.21.01,00C,No.,Household,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
8451.21.09,00D,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
8451.29.00,00C,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,,,RCEP 4
,,,,,1/2025 3.7
8451.30.00,00F,No.,Ironing machines and presses (including fusing presses),5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
8451.40.00,,,"Washing, bleaching or dyeing machines",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,01H,No.,Washing machines,,
,09C,No.,Bleaching and dyeing machinery,,
8451.50.00,00C,No.,"Machines for reeling, unreeling, folding, cutting or pinking textile fabrics",5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
8451.80.00,00D,No.,Other machinery,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
8451.9,,,Parts:,,
8451.90.01,00D,.,"Of washing, bleaching and dyeing machinery",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
8451.90.09,00E,.,Other,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
84.52,,,"Sewing machines, other than book-sewing machines of heading 84.40;",,
,,,"furniture, bases and covers specially designed for sewing machines;",,
,,,sewing machine needles:,,
8452.10.00,,,Sewing machines of the household type,Free,Free
,01E,No.,Overlockers,,
,09L,No.,Other,,
,,,Other sewing machines:,,
8452.21.00,00E,No.,Automatic units,Free,Free
8452.29.00,00A,No.,Other,Free,Free
8452.30.00,00D,.,Sewing machine needles,Free,Free
8452.9,,," Furniture, bases and covers for sewing machines and parts thereof; other",,
,,,parts of sewing machines:,,
8452.90.10,00A,.,"Furniture, bases and covers for sewing machines and parts thereof",5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 4
,,,,,1/2025 3.7
8452.90.90,00E,.,Other parts of sewing machines,Free,Free
84.53,,,"Machinery for preparing, tanning or working hides, skins or leather",,
,,,"or for making or repairing footwear or other articles of hides, skins",,
,,,"or leather, other than sewing machines:",,
8453.10.00,00E,kg,"Machinery for preparing, tanning or working hides, skins or leather",Free,Free
8453.20.00,00J,kg,Machinery for making or repairing footwear,Free,Free
,,,"Machinery for preparing, tanning or working hides, etc.continued",,
8453.80.00,00L,.,Other machinery,Free,Free
8453.90.00,00D,.,Parts,Free,Free
84.54,,,"Converters, ladles, ingot moulds and casting machines, of a kind used",,
,,,in metallurgy or in metal foundries:,,
8454.10.00,00C,kg,Converters,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
8454.20.00,00G,kg,Ingot moulds and ladles,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
8454.30.00,00L,kg,Casting machines,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
8454.90.00,00B,.,Parts,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
84.55,,,Metal-rolling mills and rolls therefor:,,
8455.10.00,00A,kg,Tube mills,Free,Free
,,,Other rolling mills:,,
8455.21.00,00K,kg,Hot or combination hot and cold,Free,Free
8455.22.00,00D,kg,Cold,Free,Free
8455.30.00,00J,kg,Rolls for rolling mills,Free,Free
8455.90.00,00L,kg,Other parts,Free,Free
84.56,,,"Machine-tools for working any material by removal of material, by",,
,,,"laser or other light or photon beam, ultrasonic, electro-discharge,",,
,,,"electro-chemical, electron beam, ionic-beam or plasma arc processes;",,
,,,water-jet cutting machines:,,
,,,Operated by laser or other light or photon beam processes:,,
8456.11,,,Operated by laser:,,
8456.11.10,00K,kg,"For working stone, ceramics, and like mineral materials",Free,Free
,,,For drilling plastics:,,
8456.11.20,00E,kg,Of a kind used in the production of semiconductor wafers,Free,Free
8456.11.30,00L,kg,Of a kind used solely or principally for the manufacture of,,
,,,"printed circuits, printed circuit assemblies, parts of heading 85.17,",,
,,,or parts of automatic data processing machines,Free,Free
8456.11.40,00F,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,Other:,,
8456.11.50,,,Of a kind used in the production of semiconductor wafers,Free,Free
,10J,kg,For working metal or metal carbides,,
,19B,kg,Other,,
8456.11.60,,,Of a kind used solely or principally for the manufacture of,,
,,,"printed circuits, printed circuit assemblies, parts of heading 85.17,",,
,,,or parts of automatic data processing machines,Free,Free
,10D,kg,For working metal or metal carbides,,
,19H,kg,Other,,
8456.11.70,,,Laser cutters for cutting contacting tracks in semiconductor,,
,,,production by laser beam,Free,Free
,10K,kg,For working metal or metal carbides,,
,19C,kg,Other,,
,,,"Machine-tools for working any material by removal, etc.continued",,
,,,Operated by laser or other light or photon beam processescontinued,,
,,,Operated by lasercontinued,,
,,,Othercontinued,,
8456.11.90,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,10L,kg,For working metal or metal carbides,,
,19D,kg,Other,,
8456.12,,,Operated by other light or photon beam processes:,,
8456.12.10,00D,kg,"For working stone, ceramics, and like mineral materials",Free,Free
,,,For drilling plastics:,,
8456.12.20,00K,kg,Of a kind used in the production of semiconductor wafers,Free,Free
8456.12.30,00E,kg,Of a kind used solely or principally for the manufacture of,,
,,,"printed circuits, printed circuit assemblies, parts of heading 85.17,",,
,,,or parts of automatic data processing machines,Free,Free
8456.12.40,00L,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,Other:,,
8456.12.50,,,Of a kind used in the production of semiconductor wafers,Free,Free
,10C,kg,For working metal or metal carbides,,
,19G,kg,Other,,
8456.12.60,,,Of a kind used solely or principally for the manufacture of,,
,,,"printed circuits, printed circuit assemblies, parts of heading 85.17,",,
,,,or parts of automatic data processing machines,Free,Free
,10J,kg,For working metal or metal carbides,,
,19B,kg,Other,,
8456.12.90,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,10E,kg,For working metal or metal carbides,,
,19J,kg,Other,,
8456.2,,,Operated by ultrasonic processes:,,
8456.20.01,00K,kg,"For working stone, ceramics and like mineral materials",Free,Free
8456.20.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,10H,kg,For working metal or metal carbides,,
,19A,kg,Other,,
8456.30.00,,,Operated by electro-discharge processes,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,10D,No.,For working metal or metal carbides,,
,19H,kg,Other,,
8456.4,,,Operated by plasma arc processes:,,
8456.40.10,,," For working stone, ceramics, concrete, asbestos-cement and like",,
,,,"mineral materials, or for working glass in the cold; electro-chemical",,
,,,machine tools,Free,Free
,10C,kg,Electro-chemical machine tools,,
,19G,kg,Other,,
,,,"Machine-tools for working any material by removal, etc.continued",,
,,,Operated by plasma arc processescontinued,,
8456.40.19,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,10L,kg,For working metal or metal carbides,,
,19D,kg,Other,,
8456.5,,,Water-jet cutting machines:,,
8456.50.10,,," For working stone, ceramics, concrete, asbestos-cement and like",,
,,,"mineral materials, or for working glass in the cold; electro-chemical",,
,,,machine tools,Free,Free
,10G,kg,Electro-chemical machine tools,,
,19L,kg,Other,,
8456.50.19,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,10D,kg,For working metal or metal carbides,,
,19H,kg,Other,,
8456.9,,,Other:,,
8456.90.10,,," For working stone, ceramics, concrete, asbestos-cement and like",,
,,,"mineral materials, or for working glass in the cold; electro-chemical",,
,,,machine tools,Free,Free
,10A,kg,Electro-chemical machine tools,,
,19E,kg,Other,,
,,,Other:,,
8456.90.20,,,Focused ion beam milling machines to produce or repair masks,,
,,,rand reticles for patterns on semiconductor devices,Free,Free
,,,For working metal or metal carbides:,,
,10G,kg,Operated by electro-erosion or other electric or electronic process,,
,15H,kg,Other,,
,19L,kg,Other,,
8456.90.90,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,For working metal or metal carbides:,,
,10E,kg,Operated by electro-erosion or other electric or electronic process,,
,15F,kg,Other,,
,19J,kg,Other,,
84.57,,,"Machining centres, unit construction machines (single station) and",,
,,,"multi-station transfer machines, for working metal:",,
8457.10.00,10E,No.,Machining centres,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
8457.20.00,00A,kg,Unit construction machines (single station),5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
8457.30.00,00E,kg,Multi-station transfer machines,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
84.58,,,Lathes (including turning centres) for removing metal:,,
,,,Horizontal lathes:,,
8458.11.00,10H,No.,Numerically controlled,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Lathes (including turning centres) for removing metalcontinued,,
,,,Horizontal lathescontinued,,
8458.19.00,00G,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Other lathes:,,
8458.91.00,00K,kg,Numerically controlled,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
8458.99.00,00F,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
84.59,,,"Machine-tools (including way-type unit head machines) for drilling,",,
,,,"boring, milling, threading or tapping by removing metal, other than",,
,,,lathes (including turning centres) of heading 84.58:,,
8459.10.00,00D,kg,Way-type unit head machines,5,Free
,,,,,*See Below
,,,,,CA Free
,,,Other drilling machines:,,
8459.21.00,00B,kg,Numerically controlled,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
8459.29.00,00J,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Other boring-milling machines:,,
8459.31.00,00F,kg,Numerically controlled,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
8459.39.00,00B,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Other boring machines:,,
8459.41.00,00K,kg,Numerically controlled,5,Free
,,,,,*See Below
,,,,,CA Free
8459.49.00,00F,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,"Milling machines, knee-type:",,
8459.51.00,00C,kg,Numerically controlled,5,Free
,,,,,*See Below
,,,,,CA Free
8459.59.00,00K,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Other milling machines:,,
8459.61.00,00G,kg,Numerically controlled,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Machine-tools (including way-type unit headcontinued,,
,,,Other milling machinescontinued,,
8459.69.00,00C,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
8459.70.00,00F,kg,Other threading or tapping machines,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
84.6,,,"Machine-tools for deburring, sharpening, grinding, honing, lapping,",,
,,,polishing or otherwise finishing metal or cermets by means of,,
,,,"grinding stones, abrasives or polishing products, other than gear",,
,,,"cutting, gear grinding or gear finishing machines of heading 84.61:",,
,,,Flat-surface grinding machines:,,
8460.12.00,,,Numerically controlled,5,Free
,,,,,*See Below
,,,,,CA Free
,10D,kg,In which the positioning in any one axis can be set up to an accuracy,,
,,,of at least 0.01 mm,,
,19H,kg,Other,,
8460.19.00,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,10F,kg,.In which the positioning in any one axis can be set up to an accuracy,,
